locality_id,locality.feature_type_id,locality_type,locality.name,country_id,province,county,city,contained_in
29418,220,Island,Great Thatch,227,,,,
29419,189,Mining site,"Great Trevinnick Mine, England",227,England,,,
29420,,,"Great Vein, California",228,California,California,,
29421,189,Mining site,"Great Western (Mine?), Michigan",228,Michigan,,,
29422,189,Mining site,"Great Western Claims, Utah",228,Utah,,,
29423,189,Mining site,"Great Western Iron Companys Mine, Utah",228,Utah,Iron Co.,Iron City,
29424,189,Mining site,"Great Western Mine, California",228,California,Mayacmas District,Mayacmas District,
29425,189,Mining site,"Great Western Mine, Colorado",228,Colorado,Ouray,Ouray,
29426,189,Mining site,"Great Western Mine, Michigan",228,Michigan,Marquette Co.,,
29427,189,Mining site,"Great Western Mine, Minnesota",228,Minnesota,St Louis Co.,,
29428,189,Mining site,"Great Western Mine, Missouri",228,Missouri,Newton Co.,,
29429,189,Mining site,"Great Western Mine, Nevada",228,Nevada,Esmeralda Co.,,
29430,189,Mining site,"Great Western Mine, New South Wales",13,New South Wales,,Bathurst,
29431,189,Mining site,"Great Western Mine, Utah",228,Utah,Iron Co.,Iron Springs,
29432,,,"great western mining claim three peaks iron co., Utah",228,Utah,Utah,,
29433,189,Mining site,"Great Western Quicksilver Mine, California",228,California,,,
29434,,,"Great Western Railway, New South Wales, Portland, Australia, New South Wales",13,New South Wales,,Portland,
29435,189,Mining site,"Great Wheal Chiverson, England",227,England,Cornwall And Isles Of Scilly,,
29436,189,Mining site,"Great Wheal Chiverton, England",227,England,Cornwall,,
29437,,,"Great Wheal Fortune, Cornwall",227,Cornwall,Marazion,Marazion,
29438,,,"Great Wheal Vor, Cornwall",227,Cornwall,Breage,Breage,
29439,189,Mining site,"Great Wheal Vor, England",227,England,Cornwall And Isles Of Scilly,,
29440,205,Geologic unit,"Great Whin Sill, England",227,England,,Appleby,
29441,205,Geologic unit,"Greaterville Plug, Arizona",228,Arizona,,,
29442,189,Mining site,Grebnik Bauxite Deposit,,,,,
29443,189,Mining site,"Grecian Bend Mine, Utah",228,Utah,,Salt Lake City,
29444,189,Mining site,"Greco-American Mine, Nevada",228,Nevada,,,
29445,,,Greece,84,,,,
29446,,,Greegor Peaks,,,,,
29447,226,Terrestrial setting,"Greeley AG, Kansas",228,Kansas,Greeley,,
29448,,,"Greeley, Salt Lake And Pacific Rr, Colorado, Larimer Co., United States",228,Colorado,Larimer Co.,,
29449,189,Mining site,"Green And Oder Mine, Nevada",228,Nevada,Nye Co.,,
29450,,,"Green Bay, Newfoundland, Little Bay, Canada",38,Newfoundland,,Little Bay,
29451,,,"Green Branch, Alabama",228,Alabama,Baldwin,,
29452,,,Green Building,,,,,
29453,,,"Green Canyon; Ellensberg (N Of), United States",228,Washington,,,
29454,220,Island,Green Cay,227,,,,
29455,189,Mining site,"Green Chloride Mine, Utah",228,Utah,Tooele Co.,,
29456,189,Mining site,Green Dragon mine,150,,,Tubussis,
29457,189,Mining site,"Green Dragon mine, Erongo",150,Erongo,,,
29458,189,Mining site,"Green Easter Mine, Kansas",228,Kansas,Cherokee Co.,,
29459,189,Mining site,"Green Eyed Monster Mine, Utah",228,Utah,Puite,,
29460,189,Mining site,"Green Farm, New York",228,New York,Orange Co.,,
29461,189,Mining site,"Green Horn Mine, California",228,California,Nevada Co.,,
29462,220,Island,"Green Island, Newfoundland",38,Newfoundland,,,
29463,,,"Green Island, Ohio",228,Ohio,Ohio,,
29464,205,Geologic unit,"Green Knobs Diatreme, New Mexico",228,New Mexico,Mckinley Co.,,
29465,189,Mining site,"Green Lake Prospect, California",228,California,,,
29466,70,Lake,"Green Lake, Arkansas",228,Arkansas,Monroe,,
29467,70,Lake,"Green Lake, Minnesota ",228,Minnesota,Kandiyohi ,,
29468,70,Lake,"Green Lake, Minnesota. Location ID: GRE; Site: 1; Hole: A",228,Minnesota,Isanti,,
29469,70,Lake,"Green Lake, Minnesota. Location ID: GRE; Site: 2; Hole: A",228,Minnesota,Isanti,,
29470,70,Lake,"Green Lake, Minnesota. Location ID: GRE; Site: 3; Hole: A",228,Minnesota,Isanti,,
29471,,,"Green Ledges, New Hampshire",228,New Hampshire,Milan,Milan,
29472,189,Mining site,"Green Money Mine, California",228,California,San Diego Co.,,
29473,189,Mining site,"Green Monster Mine, Alaska",228,Alaska,Sulzer,Sulzer,
29474,189,Mining site,"Green Monster Mine, Arizona",228,Arizona,,,
29475,189,Mining site,"Green Monster Mine, California",228,California,Inyo Co.,,
29476,189,Mining site,"Green Monster Mine, Nevada",228,Nevada,Goodsprings,Goodsprings,
29477,189,Mining site,"Green Monster Mine, Utah",228,Utah,,Fairfield,
29478,,,"Green Monster Mtn, Alaska, United States, Alaska",228,Alaska,,,
29479,,,"Green Monster Mtn.; Juneau (Near), Alaska, United States, Alaska",228,Alaska,,,
29480,205,Geologic unit,"Green Mountain Kimberlite, Colorado",228,Colorado,,Boulder,
29481,189,Mining site,"Green Mountain Mine, California",228,California,,Grass Valley,
29482,112,Mountain,"Green Mountain, Colorado",228,Colorado,Jefferson County,,
29483,,,"Green Mt Range, SSW of Glastonbury Hotel, Vermont, Bennington Co., Woodford, United States",228,Vermont,Bennington Co.,Woodford,
29484,,,"Green Mt Range, Vermont, Pownal, United States",228,Vermont,,Pownal,
29485,,,"Green Mt, Colorado, United States",228,Colorado,,,
29486,,,"Green Mt, Western Base, Colorado, Jefferson Co., Golden, United States",228,Colorado,Jefferson Co.,Golden,
29488,,,"Green Mtn, Colorado, Jefferson Co., United States",228,Colorado,Jefferson Co.,,
29489,,,"Green Mtn, New Hampshire, United States",228,New Hampshire,,,
29490,,,"Green Mtn, North Carolina, United States",228,North Carolina,,,
29491,,,"Green Mtn, North Carolina, Yancey Co., United States",228,North Carolina,Yancey Co.,,
29492,,,"Green Mtn, United States",228,Washington,,,
29493,,,"Green Mtn. (Ne Slope Of); Golden (Near), Colorado, Jefferson Co., United States",228,Colorado,Jefferson Co.,,
29494,,,"Green Mtn. (W Slope Of), Colorado, Jefferson Co., United States",228,Colorado,Jefferson Co.,,
29495,,,"Green Mtn., New Hampshire",228,New Hampshire,Claremont,Claremont,
29496,,,"Green Mtn.; Golden (Near), Colorado, Jefferson Co., United States",228,Colorado,Jefferson Co.,,
29497,,,"Green Otter Dam, Oregon, Linn Co., United States",228,Oregon,Linn Co.,,
29498,,,"Green Pass, Kittitas Co - King, United States",228,Washington,Kittitas Co - King,,
29499,,,"Green Peak, Vermont, United States",228,Vermont,,,
29500,,,"Green Peter Dam, Oregon, Linn Co., United States",228,Oregon,Linn Co.,,
29501,,,"Green Peter Dam, Oregon, United States",228,Oregon,,,
29502,189,Mining site,"Green Pond Mtn. Mine, New Jersey",228,New Jersey,Morris Co.,Chester,
29503,193,Quarry,"Green Quarry, Virginia",228,Virginia,,Richmond,
29504,,,"Green Rd., New Hampshire, Rockingham County, Raymond, United States",228,New Hampshire,Rockingham County,Raymond,
29505,189,Mining site,"Green Ridge Mine, Tennessee",228,Tennessee,Greene Co.,Near Greenville,
29506,133,Floodplain,Green River,,,,,
29507,,,"Green River (Near), Wyoming, Sweetwater Co., United States, Wyoming",228,Wyoming,Sweetwater Co.,,
29508,,,"Green River Basin, Wyoming",228,Wyoming,Sweetwater,Green River,
29509,189,Mining site,"Green River Collieries, Washington",228,Washington,King Co.,Black Diamond,
29510,,,"Green River Formation, Colorado, Rio Blanco Co., United States",228,Colorado,Rio Blanco Co.,,
29511,,,"Green River Formation, Mahogany zone, Colorado And Utah, United States And Utah",228,Colorado - Utah,,,
29512,,,"Green River Formation, Utah, Uintah Co., United States",228,Utah,Uintah Co.,,
29513,205,Geologic unit,"Green River Formation, Wyoming",228,Wyoming,Sweetwater Co.,,
29514,,,"Green River Formation, Wyoming, Sweetwater Co., United States",228,Wyoming,Sweetwater Co.,,
29515,,,"Green River Formation, Wyoming, Uinta Co., United States",228,Wyoming,Uinta Co.,,
29516,,,"Green River Formation, Wyoming, United States",228,Wyoming,,,
29517,,,"Green River Gorge, King Co., United States",228,Washington,King Co.,,
29518,189,Mining site,"Green River mine, Kentucky",228,Kentucky,Muhlenberg County,Mogg,
29519,9,Earth surface,"Green River paleochannel, Kentucky",228,Kentucky,Daviess,,
29520,,,Green River Shales,228,,United States,,
29521,,,"Green River, North Carolina, Henderson Co., United States",228,North Carolina,Henderson Co.,,
29522,,,"Green River, Utah, United States",228,Utah,,,
29523,,,"Green River, Vermont, United States",228,Vermont,,,
29524,,,"Green River, Wyoming",228,Wyoming,Wyoming,,
29525,,,"Green River, Wyoming, Sweetwater Co., United States",228,Wyoming,Sweetwater Co.,,
29526,,,"Green River, Wyoming, United States",228,Wyoming,,,
29528,,,"Green River; John Hay Junior Well, Wyoming, United States",228,Wyoming,,,
29529,,,"Green River; Westvaco, Wyoming, United States",228,Wyoming,,,
29530,97,seamount,Green Seamount,,,,,
29531,,,"Green Swamp Dam, Wanaque, New Jersey, United States",228,New Jersey,,,
29532,,,Green Valley,,,,,
29533,,,"Green Valley, California",228,California,,,
29534,189,Mining site,"Green White Claim, Idaho",228,Idaho,Boise Co.,,
29535,189,Mining site,"Greenack Mine, Oregon",228,Oregon,Josephine Co.,Greenack,
29536,189,Mining site,"Greenback Mine, Colorado",228,Colorado,Lake Co.,Leadville,
29537,189,Mining site,"Green-Back Mine, Colorado",228,Colorado,Lake Co.,Leadville,
29539,189,Mining site,"Greenback Mine, Level 2, Colorado",228,Colorado,Lake Co.,Leadville,
29542,189,Mining site,"Greenback Mine, Oregon",228,Oregon,Josephine Co.,,
29544,,,"Greenback Shaft, Colorado, Lake Co., Leadville, United States",228,Colorado,Lake Co.,Leadville,
29547,,,"Greenbank Landing, North Carolina",228,North Carolina,Brunswick,,
29548,,,"GreenbayHollow_IL, Illinois",228,Illinois,Calhoun,,
29549,,,"Greenbelt, Maryland, Prince George's Co., United States",228,Maryland,Prince George's Co.,,
29551,,,"Greenbelt, Maryland, United States",228,Maryland,,,
29552,,,"Greenbelt, Wwv Station Site, Maryland, Prince George's Co., United States",228,Maryland,Prince George's Co.,,
29553,189,Mining site,Greenbushes Tin Pits,13,,,,
29554,,,"Greenbushes, Western Australia, Australia, Western Australia",13,Western Australia,,,
29555,,,"Greene County, New York, United States, New York",228,New York,,,
29556,,,Greene Ridge,,,,,
29557,,,"greenenberg zillerthal, tirol",14,tirol,tirol,,
29558,189,Mining site,"Green-Eyed Monster Mine, California",228,California,Inyo Co.,,
29559,,,"Greenfell Lode, Geever Mine, England, Cornwall, United Kingdom",227,England,Cornwall,,
29560,,,"Greenfield, Massachusetts, United States",228,Massachusetts,,,
29561,,,"Greenfield, Nevada, United States",228,Nevada,,,
29562,,,"Greenfield, New York, Saratoga Co., United States, New York",228,New York,Saratoga Co.,,
29563,,,"Greenhead Farm, MD",228,Maryland,,,
29564,205,Geologic unit,"Greenhorn Limestone, Kansas",228,Kansas,,,
29565,189,Mining site,Greenhorn Mine,172,,,"Benguet, Antimok",
29566,112,Mountain,"Greenhorn Mountain, Colorado",228,Colorado,,,
29567,,,"Greenhorn Mtns, California, Fresno Co., United States",228,California,Fresno Co.,,
29568,,,"Greenhorn Mtns, California, Kern Co., United States",228,California,Kern Co.,,
29569,,,"Greenhorn Mtns, California, United States",228,California,,,
29570,,,"Greenhorn Mtns.; Kernville, California, Kern Co., United States",228,California,Kern Co.,,
29571,,,"Greenhorn Range, Montana",228,Montana,,,
29572,,,"Greenhorn Shaft, California, Modoc Co., Winters (Hess), United States",228,California,Modoc Co.,Winters (Hess),
29573,,,Greenland,85,,,,
29574,,,"Greenland (Near), Ohio, Ross Co., United States, Ohio",228,Ohio,Ross Co.,,
29575,,,Greenland 07jcs001,85,,,,
29576,,,Greenland 07jcs002,85,,,,
29577,,,Greenland 07jcs003,85,,,,
29578,,,Greenland 07jcs004,85,,,,
29579,,,Greenland 07jcs005,85,,,,
29580,,,Greenland 07jcs006,85,,,,
29581,,,Greenland 07jcs007,,,,,
29582,,,Greenland 07jcs008,85,,,,
29583,,,"Greenland Ca., Greenland Ca, Greenland",85,,,,
29584,151,"Seafloor slope, continental",Greenland continental slope,,,,,
29585,124,Fracture zone,Greenland Fracture zone,,,,,
29586,11,Glacier environment,"Greenland Ice Sheet, GISP2 drill site",85,,,,
29587,,,Greenland Sea,,,,,
29588,,,"Greenland, Arksutfiord, Evigtok, Greenland, Greenland",85,Greenland,,"Arksutfiord, Evigtok",
29589,,,"Greenland, Evi Gtok, Greenland, Greenland",85,Greenland,,Evi Gtok,
29590,,,"Greenland, Evigtok, Greenland, Greenland",85,Greenland,,Evigtok,
29592,,,"Greenland, Godhaven, Greenland, Greenland",85,Greenland,,Godhaven,
29593,,,"Greenland, Greenland",85,,Greenland,,
29594,,,"Greenland, Greenland, Greenland",85,Greenland,,,
29595,,,"Greenland, Igaliko, Greenland, Greenland",85,Greenland,,Igaliko,
29596,,,"Greenland, Igdlorssuit, Greenland, Greenland",85,Greenland,,Igdlorssuit,
29597,,,"Greenland, Isukasia, Greenland, Greenland",85,Greenland,,Isukasia,
29598,,,"Greenland, Ivigtok, Greenland, Greenland",85,Greenland,,Ivigtok,
29599,,,"Greenland, Julianehaab District, Kangerdluarssuk, Greenland, Greenland",85,Greenland,Julianehaab District,Kangerdluarssuk,
29600,,,"Greenland, Julianehaab District, Narssarssuk, Greenland, Greenland",85,Greenland,Julianehaab District,Narssarssuk,
29601,,,"Julianehaab (Qaqortoq), Greenland",85,Greenland,,Julianehaab,
29602,,,"Greenland, Kaersut, Greenland, Greenland",85,Greenland,,Kaersut,
29603,,,"Greenland, Kangerdluarsuk, Greenland, Greenland",85,Greenland,,Kangerdluarsuk,
29604,,,"Greenland, Kudlisaek, Greenland, Greenland",85,Greenland,,Kudlisaek,
29605,,,"Greenland, Kudlisait, Greenland, Greenland",85,Greenland,,Kudlisait,
29606,,,"Greenland, Midgaard, Greenland, Greenland",85,Greenland,,Midgaard,
29607,,,"Greenland, Narsak, Greenland, Greenland",85,Greenland,,Narsak,
29608,,,"Greenland, Nuussuaq, Greenland, Greenland",85,Greenland,,Nuussuaq,
29609,,,"Greenland, Ovifak, Denmark, Greenland",58,Greenland,,Ovifak,
29610,,,"Greenland, Ovifak, Greenland, Greenland",85,Greenland,,Ovifak,
29611,,,"Greenland, Panernak, Greenland, Greenland",85,Greenland,,Panernak,
29612,,,"Greenland, Rittenbenk, Greenland, Greenland",85,Greenland,,Rittenbenk,
29613,,,"Greenland, Siorgrsui T-Naujakasik (Between), Greenland, Greenland",85,Greenland,,Siorgrsui T-Naujakasik (Between),
29614,,,"Greenland, Sonders Trom Fjord (100 Mi Inland), Greenland, Greenland",85,Greenland,,Sonders Trom Fjord (100 Mi Inland),
29615,,,"Greenland, Stovo, Godthaabsfjord, Greenland, Greenland",85,Greenland,,"Stovo, Godthaabsfjord",
29616,,,"Greenland, Tupersuatsuak, Greenland, Greenland",85,Greenland,,Tupersuatsuak,
29617,,,"Greenland, Uppernavik, Greenland, Greenland",85,Greenland,,Uppernavik,
29618,,,"Greenland, West Greenland",85,West Greenland,,,
29619,193,Quarry,"Greenlaw Quarry, Maine",228,maine,maine,Auburn,
29621,189,Mining site,"Greenlaws Mine, England",227,England,Durham,,
29622,,,"Greenlee Gold Mtn, Arizona, Apache Co., United States",228,Arizona,Apache Co.,,
29623,189,Mining site,"Green-Meehan Mine, Ontario",38,Ontario,,,
29624,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 1; Hole: A",228,Alaska,Yukon Flats,,
29625,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 1; Hole: B",228,Alaska,Yukon Flats,,
29626,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 1; Hole: C",228,Alaska,Yukon Flats,,
29627,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 2; Hole: A",228,Alaska,Yukon Flats,,
29628,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 2; Hole: B",228,Alaska,Yukon Flats,,
29629,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 2; Hole: C",228,Alaska,Yukon Flats,,
29630,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 3; Hole: A",228,Alaska,Yukon Flats,,
29631,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 3; Hole: B",228,Alaska,Yukon Flats,,
29632,70,Lake,"Greenpepper Lake, Alaska. Location ID: GRNP; Site: 3; Hole: C",228,Alaska,Yukon Flats,,
29633,,,"Greens Branch, Georgia",228,Georgia,Walton,,
29634,,,"Green's Branch? off Hog Creek, Georgia",228,Georgia,Clay,,
29635,,,"Greens Creek, Pennsylvania",228,Pennsylvania,Pennsylvania,,
29636,,,"Greensboro, Georgia, United States",228,Georgia,,,
29637,193,Quarry,"Greensburg Quarry, Kentucky",228,Kentucky,Green,,
29638,,,"Greensburg, Donohoe Station Railroad Cut, Pennsylvania, Westmoreland Co., United States",228,Pennsylvania,Westmoreland Co.,,
29639,70,Lake,"Greenshield Lake, Nunavut. Location ID: GNSH; Site: 1; Hole: A",38,Nunavut,Baffin Island,,
29640,70,Lake,"Greenshield Lake, Nunavut. Location ID: GNSH; Site: 2; Hole: A",38,Nunavut,Baffin Island,,
29641,70,Lake,"Greenshield Lake, Nunavut. Location ID: GNSH; Site: 3; Hole: A",38,Nunavut,Baffin Island,,
29642,189,Mining site,"Greenside Lead Mine, England",227,England,,,
29643,193,Quarry,"Greenspring Quarry, Maryland",228,Maryland,Baltimore Co.,,
29644,,,"Greenstone Creek; Westland, South Island, New Zealand, South Island",156,South Island,,,
29645,189,Mining site,"Greenstone Mine, Nevada",228,Nevada,Humboldt Co.,,
29646,,,Greenstone Point,,,,,
29647,193,Quarry,"Greenville Quarry, Indiana",228,Indiana,Floyd,,
29648,,,"Greenville Section, Indiana",228,Indiana,Floyd,,
29649,,,"Greenville, Canada",38,,,,
29650,,,"Greenville, South Carolina, Greenville Co., United States",228,South Carolina,Greenville Co.,,
29651,189,Mining site,"Greenway Mine, Virginia",228,Virginia,Nelson Co.,Greenway,
29652,,,Greenwich,227,,,,
29653,220,Island,Greenwich Island,8,,,,
29654,220,Island,"Greenwich Island, Duff Point",,,,,
29655,,,"Greenwich, Connecticut, United States",228,Connecticut,,,
29656,,,"Greenwich, New Jersey, United States",228,New Jersey,,,
29657,,,"Greenwich, Utah, Piute Co., United States",228,Utah,Piute Co.,,
29658,,,"Greenwood - Noyes Mtns. (E Slope Of), Maine, Oxford Co., United States",228,Maine,Oxford Co.,,
29659,,,"Greenwood Furnace, New Jersey, Passaic Co. (?), United States, New Jersey",228,New Jersey,Passaic Co. (?),,
29660,,,"Greenwood Furnace, New York, Orange Co., United States, New York",228,New York,Orange Co.,,
29661,189,Mining site,"Greenwood Mine, Arizona",228,Arizona,Mohave Co.,,
29662,189,Mining site,"Greenwood Mine, Maine",228,Maine,Oxford Co.,,
29663,189,Mining site,"Greenwood Mine, Virginia",228,Virginia,Orange Co.,,
29664,70,Lake,"Greenwood Pond, Nebraska",228,Nebraska,Greenwood,,
29665,,,"Greenwood, Arkansas, Sebastian Co., United States",228,Arkansas,Sebastian Co.,,
29666,,,"greenwood, Delaware",228,Delaware,Sussex,Greenwood,
29667,,,"Greenwood, J M Wrenn Farm, South Carolina, United States",228,South Carolina,,,
29668,,,"greenwood, Maine",228,Maine,Maine,,
29669,,,"Greenwood, Maine, Oxford Co., United States",228,Maine,Oxford Co.,,
29670,,,"Greenwood, Maine, United States",228,Maine,,,
29671,189,Mining site,"Greenwood, Michigan",228,Michigan,Marquette Co.,,
29672,,,"Greenwood_MS, Mississippi",228,Mississippi,Leflore,,
29673,,,"Greer Lake, Manitoba, Canada",38,Manitoba,,,
29674,,,"Greer Lake, Pegmatite No. 6, Manitoba, Canada",38,Manitoba,,,
29675,,,"Greer Lake, Winnipeg River, Manitoba, Canada",38,Manitoba,,,
29676,189,Mining site,"Gregg Mine, Montana",228,Montana,Lewis And Clark Co.,,
29677,201,Subsurface fluid reservoir,"Oil or Gas Field, GREGG, Texas",228,Texas,GREGG,,
29678,,,"Greggs Landing, Alabama",228,Alabama,Monroe,Hybart,
